10000000,CASH-GENERAL BANK ACCT,A,USD,0
13000000,FOREIGN CURRENCY REAL GAIN/LOSS,A,USD,0
19010000,INVENTORY FG,A,USD,0
19020000,INVENTORY CHANGE,A,USD,0
19030000,INVENTORY DESCREPANCY,A,USD,0
19040000,INVENTORY CHANGE,A,USD,0
19100000,INVENTORY WIP,A,USD,0
19110000,WIP DESCREPANCY,A,USD,0
19200000,INVENTORY RAW,A,USD,0
19210000,RAW DESCREPANCY,A,USD,0
19500000,MATERIAL VARIANCE,A,USD,0
20000000,A/R,A,USD,0
20001000,UNAPPLIED CASH,A,USD,0
30000000,AP TRADE,L,USD,0
32000000,UNVOUCH RECEIPTS,L,USD,0
34000000,AP SALES TAX Other,L,USD,0
34001000,AP SALES TAX Federal,L,USD,0
34002000,AP SALES TAX State,L,USD,0
34003000,AP SALES TAX Local,L,USD,0
35000000,PAYROLL PAYABLE,L,USD,0
35001000,FEDERAL TAX WITHHOLDING PAYABLE,L,USD,0
35002000,STATE TAX WITHHOLDING PAYABLE,L,USD,0
35003000,FICA SOCIAL SECURITY WITHHOLDING PAYABLE,L,USD,0
35004000,FICA MEDICARE WITHHOLDING PAYABLE,L,USD,0
35005000,MEDICAL WITHHOLDING PAYABLE,L,USD,0
35006000,DENTAL WITHHOLDING PAYABLE,L,USD,0
35007000,WITHHOLDING PAYABLE OTHER,L,USD,0
40000000,RETAINED EARNINGS,O,USD,0
50000000,SALES INCOME,I,USD,1
50001000,INTEREST INCOME,I,USD,1
50002000,DONATIONS,I,USD,1
50003000,OTHER INCOME,I,USD,1
50004000,RETURNS AND ALLOWANCES,I,USD,0
50005000,SALES DISCOUNTS,I,USD,0
55000000,ASSET SALES INCOME,I,USD,0
62000000,COGS MATERIAL,E,USD,0
62001000,COGS BURDEN,E,USD,0
62002000,COGS LABOR,E,USD,0
62003000,COGS OVERHEAD,E,USD,0
62005000,COGS SERVICE,E,USD,0
70000000,DIRECT LABOR ABSORBTION,E,USD,0
70000001,DIRECT BURDEN ABSORBTION,E,USD,0
70001000,DIRECT LABOR VARIANCE,E,USD,0
70001001,DIRECT BURDEN VARIANCE,E,USD,0
75000000,INDIRECT LABOR SALARIES/WAGES,E,USD,0
76000000,DIRECT LABOR PAYROLL,E,USD,0
77000000,PAYROLL TAX EXPENSE,E,USD,0
77001000,FEDERAL TAX WITHHOLDING,E,USD,0
77002000,STATE TAX WITHHOLDING,E,USD,0
77003000,FICA SOCIAL SECURITY WITHHOLDING,E,USD,0
77004000,FICA MEDICARE WITHHOLDING,E,USD,0
77005000,MEDICAL WITHHOLDING,E,USD,0
77006000,DENTAL WITHHOLDING,E,USD,0
80000000,PURCHASES,E,USD,0
80001000,PRICE VARIANCE (PO),E,USD,0
80002000,MATERIAL USAGE VARIANCE,E,USD,0
80003000,PRODUCTION COST,E,USD,0
85000000,INVENTORY ADJUSTMENTS,E,USD,0
90000000,EXPENSE GENERIC,E,USD,1
90000100,EXPENSE ELECTRICITY,E,USD,1
90000200,EXPENSE WATER,E,USD,1
90000300,EXPENSE SEWAGE,E,USD,1
90000400,EXPENSE WASTE,E,USD,1
90000500,EXPENSE COMMUNICATION/PHONE,E,USD,1
90000600,EXPENSE INSURANCE PROPERTY,E,USD,1
90000610,EXPENSE INSURANCE MEDICAL,E,USD,1
90000620,EXPENSE INSURANCE VEHICLES,E,USD,1
90000630,EXPENSE INSURANCE OTHER,E,USD,1
90000700,EXPENSE SHIPPING,E,USD,1
